M,K,N,block_x,block_y,time_taken_ms
32,784,256,27,14,0.06723403930664062
32,784,256,27,15,0.06556510925292969
32,784,256,27,16,0.07224082946777344
32,784,256,27,17,0.06794929504394531
32,784,256,27,18,0.06723403930664062
32,784,256,27,19,0.06628036499023438
32,784,256,27,20,0.06771087646484375
32,784,256,27,21,0.06961822509765625
32,784,256,27,22,0.06866455078125
32,784,256,27,23,0.06771087646484375
32,784,256,27,24,0.06699562072753906
32,784,256,27,25,0.06985664367675781
32,784,256,27,26,0.06985664367675781
32,784,256,27,27,0.06866455078125
32,784,256,27,28,0.06699562072753906
32,784,256,27,29,0.06771087646484375
32,784,256,27,30,0.06794929504394531
32,784,256,27,31,0.07009506225585938
32,784,256,27,32,0.06890296936035156
32,784,256,28,1,0.0514984130859375
32,784,256,28,2,0.05841255187988281
32,784,256,28,3,0.061511993408203125
32,784,256,28,4,0.06175041198730469
32,784,256,28,5,0.064849853515625
32,784,256,28,6,0.06461143493652344
32,784,256,28,7,0.06890296936035156
32,784,256,28,8,0.062465667724609375
32,784,256,28,9,0.064849853515625
32,784,256,28,10,0.06389617919921875
32,784,256,28,11,0.06556510925292969
32,784,256,28,12,0.06461143493652344
32,784,256,28,13,0.07224082946777344
32,784,256,28,14,0.06723403930664062
32,784,256,28,15,0.064849853515625
32,784,256,28,16,0.06318092346191406
32,784,256,28,17,0.06389617919921875
32,784,256,28,18,0.064849853515625
32,784,256,28,19,0.06556510925292969
32,784,256,28,20,0.06747245788574219
32,784,256,28,21,0.07009506225585938
32,784,256,28,22,0.06771087646484375
32,784,256,28,23,0.06651878356933594
32,784,256,28,24,0.06628036499023438
32,784,256,28,25,0.0667572021484375
32,784,256,28,26,0.06723403930664062
32,784,256,28,27,0.06580352783203125
32,784,256,28,28,0.06818771362304688
32,784,256,28,29,0.06747245788574219
32,784,256,28,30,0.0667572021484375
32,784,256,28,31,0.06628036499023438
32,784,256,28,32,0.0667572021484375
32,784,256,29,1,0.0514984130859375
32,784,256,29,2,0.05745887756347656
32,784,256,29,3,0.05936622619628906
32,784,256,29,4,0.06341934204101562
32,784,256,29,5,0.06628036499023438
32,784,256,29,6,0.064849853515625
32,784,256,29,7,0.0667572021484375
32,784,256,29,8,0.0629425048828125
32,784,256,29,9,0.0667572021484375
32,784,256,29,10,0.06747245788574219
32,784,256,29,11,0.06985664367675781
32,784,256,29,12,0.06937980651855469
32,784,256,29,13,0.06961822509765625
32,784,256,29,14,0.06580352783203125
32,784,256,29,15,0.06389617919921875
32,784,256,29,16,0.064849853515625
32,784,256,29,17,0.06461143493652344
32,784,256,29,18,0.06937980651855469
32,784,256,29,19,0.06890296936035156
32,784,256,29,20,0.07033348083496094
32,784,256,29,21,0.07009506225585938
32,784,256,29,22,0.06866455078125
32,784,256,29,23,0.0705718994140625
32,784,256,29,24,0.07033348083496094
32,784,256,29,25,0.07319450378417969
32,784,256,29,26,0.07104873657226562
32,784,256,29,27,0.07128715515136719
32,784,256,29,28,0.06985664367675781
32,784,256,29,29,0.07128715515136719
32,784,256,29,30,0.07081031799316406
32,784,256,29,31,0.072479248046875
32,784,256,29,32,0.07510185241699219
32,784,256,30,1,0.05221366882324219
32,784,256,30,2,0.05817413330078125
32,784,256,30,3,0.059604644775390625
32,784,256,30,4,0.06318092346191406
32,784,256,30,5,0.06651878356933594
32,784,256,30,6,0.06628036499023438
32,784,256,30,7,0.06890296936035156
32,784,256,30,8,0.06461143493652344
32,784,256,30,9,0.06628036499023438
32,784,256,30,10,0.06604194641113281
32,784,256,30,11,0.06818771362304688
32,784,256,30,12,0.06794929504394531
32,784,256,30,13,0.06794929504394531
32,784,256,30,14,0.06866455078125
32,784,256,30,15,0.06604194641113281
32,784,256,30,16,0.06389617919921875
32,784,256,30,17,0.06461143493652344
32,784,256,30,18,0.06532669067382812
32,784,256,30,19,0.06771087646484375
32,784,256,30,20,0.06866455078125
32,784,256,30,21,0.06818771362304688
32,784,256,30,22,0.06842613220214844
32,784,256,30,23,0.06961822509765625
32,784,256,30,24,0.06937980651855469
32,784,256,30,25,0.06985664367675781
32,784,256,30,26,0.07009506225585938
32,784,256,30,27,0.06961822509765625
32,784,256,30,28,0.06937980651855469
32,784,256,30,29,0.07009506225585938
32,784,256,30,30,0.06890296936035156
32,784,256,30,31,0.07009506225585938
32,784,256,30,32,0.06961822509765625
32,784,256,31,1,0.05459785461425781
32,784,256,31,2,0.05984306335449219
32,784,256,31,3,0.061511993408203125
32,784,256,31,4,0.06461143493652344
32,784,256,31,5,0.06628036499023438
32,784,256,31,6,0.0667572021484375
32,784,256,31,7,0.06771087646484375
32,784,256,31,8,0.06341934204101562
32,784,256,31,9,0.0667572021484375
32,784,256,31,10,0.06699562072753906
32,784,256,31,11,0.07104873657226562
32,784,256,31,12,0.06890296936035156
32,784,256,31,13,0.06818771362304688
32,784,256,31,14,0.06818771362304688
32,784,256,31,15,0.06508827209472656
32,784,256,31,16,0.06389617919921875
32,784,256,31,17,0.06580352783203125
32,784,256,31,18,0.0705718994140625
32,784,256,31,19,0.06818771362304688
32,784,256,31,20,0.06842613220214844
32,784,256,31,21,0.0705718994140625
32,784,256,31,22,0.0705718994140625
32,784,256,31,23,0.0705718994140625
32,784,256,31,24,0.06890296936035156
32,784,256,31,25,0.07271766662597656
32,784,256,31,26,0.07200241088867188
32,784,256,31,27,0.07176399230957031
32,784,256,31,28,0.07009506225585938
32,784,256,31,29,0.07009506225585938
32,784,256,31,30,0.07128715515136719
32,784,256,31,31,0.07295608520507812
32,784,256,31,32,0.07390975952148438
32,784,256,32,1,0.04458427429199219
32,784,256,32,2,0.04673004150390625
32,784,256,32,3,0.04553794860839844
32,784,256,32,4,0.04649162292480469
32,784,256,32,5,0.04601478576660156
32,784,256,32,6,0.04553794860839844
32,784,256,32,7,0.04506111145019531
32,784,256,32,8,0.04363059997558594
32,784,256,32,9,0.050067901611328125
32,784,256,32,10,0.050067901611328125
32,784,256,32,11,0.05340576171875
32,784,256,32,12,0.05125999450683594
32,784,256,32,13,0.05125999450683594
32,784,256,32,14,0.050067901611328125
32,784,256,32,15,0.047206878662109375
32,784,256,32,16,0.044345855712890625
32,784,256,32,17,0.046253204345703125
32,784,256,32,18,0.05030632019042969
32,784,256,32,19,0.05054473876953125
32,784,256,32,20,0.050067901611328125
32,784,256,32,21,0.05245208740234375
32,784,256,32,22,0.05507469177246094
32,784,256,32,23,0.054836273193359375
32,784,256,32,24,0.05459785461425781
32,784,256,32,25,0.05698204040527344
32,784,256,32,26,0.059604644775390625
32,784,256,32,27,0.05984306335449219
32,784,256,32,28,0.06103515625
32,784,256,32,29,0.06318092346191406
32,784,256,32,30,0.06580352783203125
32,784,256,32,31,0.06580352783203125
32,784,256,32,32,0.06604194641113281
64,784,256,1,1,2.0334720611572266
64,784,256,1,2,1.3873577117919922
64,784,256,1,3,1.1708736419677734
64,784,256,1,4,1.0526180267333984
64,784,256,1,5,1.0094642639160156
64,784,256,1,6,0.9860992431640625
64,784,256,1,7,0.9818077087402344
64,784,256,1,8,1.008749008178711
64,784,256,1,9,0.9722709655761719
64,784,256,1,10,1.0042190551757812
64,784,256,1,11,1.0559558868408203
64,784,256,1,12,1.012563705444336
64,784,256,1,13,1.03759765625
64,784,256,1,14,1.0285377502441406
64,784,256,1,15,0.9641647338867188
64,784,256,1,16,0.9174346923828125
64,784,256,1,17,0.9133815765380859
64,784,256,1,18,0.8959770202636719
64,784,256,1,19,0.8904933929443359
64,784,256,1,20,0.8754730224609375
64,784,256,1,21,0.9036064147949219
64,784,256,1,22,0.8788108825683594
64,784,256,1,23,0.8749961853027344
64,784,256,1,24,0.8695125579833984
64,784,256,1,25,0.8695125579833984
64,784,256,1,26,0.8375644683837891
64,784,256,1,27,0.8285045623779297
64,784,256,1,28,0.8172988891601562
64,784,256,1,29,0.8211135864257812
64,784,256,1,30,0.8177757263183594
64,784,256,1,31,0.8292198181152344
64,784,256,1,32,0.7989406585693359
64,784,256,2,1,0.9639263153076172
64,784,256,2,2,0.7123947143554688
64,784,256,2,3,0.5733966827392578
64,784,256,2,4,0.5433559417724609
64,784,256,2,5,0.5340576171875
64,784,256,2,6,0.5626678466796875
64,784,256,2,7,0.5266666412353516
64,784,256,2,8,0.4944801330566406
64,784,256,2,9,0.5087852478027344
64,784,256,2,10,0.4849433898925781
64,784,256,2,11,0.4646778106689453
64,784,256,2,12,0.4627704620361328
64,784,256,2,13,0.4591941833496094
64,784,256,2,14,0.44846534729003906
64,784,256,2,15,0.4291534423828125
64,784,256,2,16,0.41031837463378906
64,784,256,2,17,0.4165172576904297
64,784,256,2,18,0.4291534423828125
64,784,256,2,19,0.4394054412841797
64,784,256,2,20,0.44226646423339844
64,784,256,2,21,0.42247772216796875
64,784,256,2,22,0.4169940948486328
64,784,256,2,23,0.4138946533203125
64,784,256,2,24,0.4181861877441406
64,784,256,2,25,0.4150867462158203
64,784,256,2,26,0.4100799560546875
64,784,256,2,27,0.40721893310546875
64,784,256,2,28,0.40912628173828125
64,784,256,2,29,0.41222572326660156
64,784,256,2,30,0.4134178161621094
64,784,256,2,31,0.3998279571533203
64,784,256,2,32,0.4096031188964844
64,784,256,3,1,0.6411075592041016
64,784,256,3,2,0.49567222595214844
64,784,256,3,3,0.3981590270996094
64,784,256,3,4,0.3895759582519531
64,784,256,3,5,0.3483295440673828
64,784,256,3,6,0.3371238708496094
64,784,256,3,7,0.32711029052734375
64,784,256,3,8,0.32138824462890625
64,784,256,3,9,0.3204345703125
64,784,256,3,10,0.2837181091308594
64,784,256,3,11,0.3228187561035156
64,784,256,3,12,0.33354759216308594
64,784,256,3,13,0.3311634063720703
64,784,256,3,14,0.2980232238769531
64,784,256,3,15,0.3097057342529297
64,784,256,3,16,0.324249267578125
64,784,256,3,17,0.3077983856201172
64,784,256,3,18,0.3159046173095703
64,784,256,3,19,0.30875205993652344
64,784,256,3,20,0.3025531768798828
64,784,256,3,21,0.3058910369873047
64,784,256,3,22,0.3018379211425781
64,784,256,3,23,0.3027915954589844
64,784,256,3,24,0.30803680419921875
64,784,256,3,25,0.3070831298828125
64,784,256,3,26,0.3273487091064453
64,784,256,3,27,0.2956390380859375
64,784,256,3,28,0.2932548522949219
64,784,256,3,29,0.2951622009277344
64,784,256,3,30,0.30517578125
64,784,256,3,31,0.3075599670410156
64,784,256,3,32,0.3066062927246094
64,784,256,4,1,0.45943260192871094
64,784,256,4,2,0.3743171691894531
64,784,256,4,3,0.3337860107421875
64,784,256,4,4,0.26535987854003906
64,784,256,4,5,0.2665519714355469
64,784,256,4,6,0.2460479736328125
64,784,256,4,7,0.23484230041503906
64,784,256,4,8,0.21886825561523438
64,784,256,4,9,0.23365020751953125
64,784,256,4,10,0.22721290588378906
64,784,256,4,11,0.22530555725097656
64,784,256,4,12,0.23746490478515625
64,784,256,4,13,0.24247169494628906
64,784,256,4,14,0.23174285888671875
64,784,256,4,15,0.21839141845703125
64,784,256,4,16,0.21696090698242188
64,784,256,4,17,0.21076202392578125
64,784,256,4,18,0.2129077911376953
64,784,256,4,19,0.2079010009765625
64,784,256,4,20,0.21004676818847656
64,784,256,4,21,0.20933151245117188
64,784,256,4,22,0.2117156982421875
64,784,256,4,23,0.2124309539794922
64,784,256,4,24,0.21004676818847656
64,784,256,4,25,0.2148151397705078
64,784,256,4,26,0.21386146545410156
64,784,256,4,27,0.21505355834960938
64,784,256,4,28,0.2124309539794922
64,784,256,4,29,0.21338462829589844
64,784,256,4,30,0.21314620971679688
64,784,256,4,31,0.21386146545410156
64,784,256,4,32,0.21576881408691406
64,784,256,5,1,0.3807544708251953
64,784,256,5,2,0.2722740173339844
64,784,256,5,3,0.23102760314941406
64,784,256,5,4,0.22268295288085938
64,784,256,5,5,0.2129077911376953
64,784,256,5,6,0.19073486328125
64,784,256,5,7,0.22077560424804688
64,784,256,5,8,0.21696090698242188
64,784,256,5,9,0.225067138671875
64,784,256,5,10,0.2155303955078125
64,784,256,5,11,0.2071857452392578
64,784,256,5,12,0.19812583923339844
64,784,256,5,13,0.2117156982421875
64,784,256,5,14,0.2124309539794922
64,784,256,5,15,0.2090930938720703
64,784,256,5,16,0.20766258239746094
64,784,256,5,17,0.2167224884033203
64,784,256,5,18,0.20122528076171875
64,784,256,5,19,0.20122528076171875
64,784,256,5,20,0.20694732666015625
64,784,256,5,21,0.21076202392578125
64,784,256,5,22,0.2262592315673828
64,784,256,5,23,0.21409988403320312
64,784,256,5,24,0.20623207092285156
64,784,256,5,25,0.213623046875
64,784,256,5,26,0.2143383026123047
64,784,256,5,27,0.21076202392578125
64,784,256,5,28,0.2219676971435547
64,784,256,5,29,0.2148151397705078
64,784,256,5,30,0.21648406982421875
64,784,256,5,31,0.21147727966308594
64,784,256,5,32,0.2110004425048828
64,784,256,6,1,0.3314018249511719
64,784,256,6,2,0.26345252990722656
64,784,256,6,3,0.1964569091796875
64,784,256,6,4,0.17952919006347656
64,784,256,6,5,0.16808509826660156
64,784,256,6,6,0.18978118896484375
64,784,256,6,7,0.1857280731201172
64,784,256,6,8,0.1780986785888672
64,784,256,6,9,0.1747608184814453
64,784,256,6,10,0.1742839813232422
64,784,256,6,11,0.17976760864257812
64,784,256,6,12,0.18525123596191406
64,784,256,6,13,0.18095970153808594
64,784,256,6,14,0.18143653869628906
64,784,256,6,15,0.1761913299560547
64,784,256,6,16,0.1780986785888672
64,784,256,6,17,0.17714500427246094
64,784,256,6,18,0.1697540283203125
64,784,256,6,19,0.16999244689941406
64,784,256,6,20,0.16880035400390625
64,784,256,6,21,0.17452239990234375
64,784,256,6,22,0.1685619354248047
64,784,256,6,23,0.1742839813232422
64,784,256,6,24,0.17189979553222656
64,784,256,6,25,0.17070770263671875
64,784,256,6,26,0.1804828643798828
64,784,256,6,27,0.17642974853515625
64,784,256,6,28,0.179290771484375
64,784,256,6,29,0.17762184143066406
64,784,256,6,30,0.18358230590820312
64,784,256,6,31,0.17976760864257812
64,784,256,6,32,0.18453598022460938
64,784,256,7,1,0.27632713317871094
64,784,256,7,2,0.1900196075439453
64,784,256,7,3,0.18095970153808594
64,784,256,7,4,0.1494884490966797
64,784,256,7,5,0.18143653869628906
64,784,256,7,6,0.17452239990234375
64,784,256,7,7,0.1609325408935547
64,784,256,7,8,0.15664100646972656
64,784,256,7,9,0.1575946807861328
64,784,256,7,10,0.1666545867919922
64,784,256,7,11,0.17833709716796875
64,784,256,7,12,0.16832351684570312
64,784,256,7,13,0.156402587890625
64,784,256,7,14,0.16689300537109375
64,784,256,7,15,0.1633167266845703
64,784,256,7,16,0.16570091247558594
64,784,256,7,17,0.1544952392578125
64,784,256,7,18,0.16045570373535156
64,784,256,7,19,0.1697540283203125
64,784,256,7,20,0.15974044799804688
64,784,256,7,21,0.1590251922607422
64,784,256,7,22,0.15854835510253906
64,784,256,7,23,0.1571178436279297
64,784,256,7,24,0.1614093780517578
64,784,256,7,25,0.1583099365234375
64,784,256,7,26,0.15354156494140625
64,784,256,7,27,0.15854835510253906
64,784,256,7,28,0.1621246337890625
64,784,256,7,29,0.16617774963378906
64,784,256,7,30,0.15997886657714844
64,784,256,7,31,0.16355514526367188
64,784,256,7,32,0.15854835510253906
64,784,256,8,1,0.24008750915527344
64,784,256,8,2,0.1609325408935547
64,784,256,8,3,0.1430511474609375
64,784,256,8,4,0.13375282287597656
64,784,256,8,5,0.13208389282226562
64,784,256,8,6,0.13256072998046875
64,784,256,8,7,0.1304149627685547
64,784,256,8,8,0.12302398681640625
64,784,256,8,9,0.12683868408203125
64,784,256,8,10,0.12755393981933594
64,784,256,8,11,0.12493133544921875
64,784,256,8,12,0.1304149627685547
64,784,256,8,13,0.1266002655029297
64,784,256,8,14,0.12350082397460938
64,784,256,8,15,0.12350082397460938
64,784,256,8,16,0.12254714965820312
64,784,256,8,17,0.12254714965820312
64,784,256,8,18,0.1239776611328125
64,784,256,8,19,0.12278556823730469
64,784,256,8,20,0.12063980102539062
64,784,256,8,21,0.12135505676269531
64,784,256,8,22,0.12469291687011719
64,784,256,8,23,0.1220703125
64,784,256,8,24,0.1220703125
64,784,256,8,25,0.12302398681640625
64,784,256,8,26,0.12445449829101562
64,784,256,8,27,0.12445449829101562
64,784,256,8,28,0.1266002655029297
64,784,256,8,29,0.12755393981933594
64,784,256,8,30,0.12803077697753906
64,784,256,8,31,0.12683868408203125
64,784,256,8,32,0.13113021850585938
64,784,256,9,1,0.2002716064453125
64,784,256,9,2,0.14853477478027344
64,784,256,9,3,0.12993812561035156
64,784,256,9,4,0.1499652862548828
64,784,256,9,5,0.14662742614746094
64,784,256,9,6,0.14448165893554688
64,784,256,9,7,0.12826919555664062
64,784,256,9,8,0.15163421630859375
64,784,256,9,9,0.1456737518310547
64,784,256,9,10,0.14472007751464844
64,784,256,9,11,0.1590251922607422
64,784,256,9,12,0.148773193359375
64,784,256,9,13,0.14972686767578125
64,784,256,9,14,0.13875961303710938
64,784,256,9,15,0.1437664031982422
64,784,256,9,16,0.15211105346679688
64,784,256,9,17,0.1480579376220703
64,784,256,9,18,0.1480579376220703
64,784,256,9,19,0.1418590545654297
64,784,256,9,20,0.14352798461914062
64,784,256,9,21,0.14019012451171875
64,784,256,9,22,0.15354156494140625
64,784,256,9,23,0.1456737518310547
64,784,256,9,24,0.1494884490966797
64,784,256,9,25,0.1456737518310547
64,784,256,9,26,0.14662742614746094
64,784,256,9,27,0.1456737518310547
64,784,256,9,28,0.14352798461914062
64,784,256,9,29,0.1456737518310547
64,784,256,9,30,0.14662742614746094
64,784,256,9,31,0.14138221740722656
64,784,256,9,32,0.1423358917236328
64,784,256,10,1,0.1900196075439453
64,784,256,10,2,0.1518726348876953
64,784,256,10,3,0.11277198791503906
64,784,256,10,4,0.1468658447265625
64,784,256,10,5,0.1354217529296875
64,784,256,10,6,0.13208389282226562
64,784,256,10,7,0.14090538024902344
64,784,256,10,8,0.13709068298339844
64,784,256,10,9,0.13566017150878906
64,784,256,10,10,0.13828277587890625
64,784,256,10,11,0.14543533325195312
64,784,256,10,12,0.13303756713867188
64,784,256,10,13,0.1361370086669922
64,784,256,10,14,0.13637542724609375
64,784,256,10,15,0.1354217529296875
64,784,256,10,16,0.1347064971923828
64,784,256,10,17,0.13446807861328125
64,784,256,10,18,0.1289844512939453
64,784,256,10,19,0.1308917999267578
64,784,256,10,20,0.133514404296875
64,784,256,10,21,0.13113021850585938
64,784,256,10,22,0.13709068298339844
64,784,256,10,23,0.1323223114013672
64,784,256,10,24,0.12683868408203125
64,784,256,10,25,0.12922286987304688
64,784,256,10,26,0.1289844512939453
64,784,256,10,27,0.12826919555664062
64,784,256,10,28,0.12969970703125
64,784,256,10,29,0.12826919555664062
64,784,256,10,30,0.12922286987304688
64,784,256,10,31,0.12278556823730469
64,784,256,10,32,0.12183189392089844
64,784,256,11,1,0.18644332885742188
64,784,256,11,2,0.1437664031982422
64,784,256,11,3,0.14543533325195312
64,784,256,11,4,0.141143798828125
64,784,256,11,5,0.13184547424316406
64,784,256,11,6,0.1366138458251953
64,784,256,11,7,0.12993812561035156
64,784,256,11,8,0.12564659118652344
64,784,256,11,9,0.13184547424316406
64,784,256,11,10,0.13256072998046875
64,784,256,11,11,0.13113021850585938
64,784,256,11,12,0.1354217529296875
64,784,256,11,13,0.1285076141357422
64,784,256,11,14,0.12731552124023438
64,784,256,11,15,0.13017654418945312
64,784,256,11,16,0.1251697540283203
64,784,256,11,17,0.12230873107910156
64,784,256,11,18,0.12874603271484375
64,784,256,11,19,0.1220703125
64,784,256,11,20,0.12683868408203125
64,784,256,11,21,0.12564659118652344
64,784,256,11,22,0.1266002655029297
64,784,256,11,23,0.12612342834472656
64,784,256,11,24,0.1285076141357422
64,784,256,11,25,0.12612342834472656
64,784,256,11,26,0.12612342834472656
64,784,256,11,27,0.12612342834472656
64,784,256,11,28,0.12946128845214844
64,784,256,11,29,0.12350082397460938
64,784,256,11,30,0.1266002655029297
64,784,256,11,31,0.12612342834472656
64,784,256,11,32,0.1266002655029297
64,784,256,12,1,0.18286705017089844
64,784,256,12,2,0.13303756713867188
64,784,256,12,3,0.133514404296875
64,784,256,12,4,0.12946128845214844
64,784,256,12,5,0.12946128845214844
64,784,256,12,6,0.13113021850585938
64,784,256,12,7,0.12612342834472656
64,784,256,12,8,0.11801719665527344
64,784,256,12,9,0.11730194091796875
64,784,256,12,10,0.11873245239257812
64,784,256,12,11,0.11873245239257812
64,784,256,12,12,0.12063980102539062
64,784,256,12,13,0.11467933654785156
64,784,256,12,14,0.12159347534179688
64,784,256,12,15,0.12302398681640625
64,784,256,12,16,0.1201629638671875
64,784,256,12,17,0.11849403381347656
64,784,256,12,18,0.11515617370605469
64,784,256,12,19,0.12350082397460938
64,784,256,12,20,0.12183189392089844
64,784,256,12,21,0.1201629638671875
64,784,256,12,22,0.11944770812988281
64,784,256,12,23,0.12493133544921875
64,784,256,12,24,0.12350082397460938
64,784,256,12,25,0.11849403381347656
64,784,256,12,26,0.11801719665527344
64,784,256,12,27,0.12135505676269531
64,784,256,12,28,0.11968612670898438
64,784,256,12,29,0.12040138244628906
64,784,256,12,30,0.1266002655029297
64,784,256,12,31,0.12373924255371094
64,784,256,12,32,0.12350082397460938
64,784,256,13,1,0.1380443572998047
64,784,256,13,2,0.110626220703125
64,784,256,13,3,0.13256072998046875
64,784,256,13,4,0.1220703125
64,784,256,13,5,0.13446807861328125
64,784,256,13,6,0.13017654418945312
64,784,256,13,7,0.1163482666015625
64,784,256,13,8,0.1277923583984375
64,784,256,13,9,0.12040138244628906
64,784,256,13,10,0.12803077697753906
64,784,256,13,11,0.12302398681640625
64,784,256,13,12,0.11706352233886719
64,784,256,13,13,0.12040138244628906
64,784,256,13,14,0.1442432403564453
64,784,256,13,15,0.1220703125
64,784,256,13,16,0.12135505676269531
64,784,256,13,17,0.1201629638671875
64,784,256,13,18,0.12254714965820312
64,784,256,13,19,0.12087821960449219
64,784,256,13,20,0.12135505676269531
64,784,256,13,21,0.11897087097167969
64,784,256,13,22,0.12469291687011719
64,784,256,13,23,0.12159347534179688
64,784,256,13,24,0.11920928955078125
64,784,256,13,25,0.12302398681640625
64,784,256,13,26,0.12087821960449219
64,784,256,13,27,0.12254714965820312
64,784,256,13,28,0.12254714965820312
64,784,256,13,29,0.11920928955078125
64,784,256,13,30,0.12445449829101562
64,784,256,13,31,0.11897087097167969
64,784,256,13,32,0.12159347534179688
64,784,256,14,1,0.13327598571777344
64,784,256,14,2,0.09775161743164062
64,784,256,14,3,0.12159347534179688
64,784,256,14,4,0.11277198791503906
64,784,256,14,5,0.12063980102539062
64,784,256,14,6,0.11467933654785156
64,784,256,14,7,0.12159347534179688
64,784,256,14,8,0.11587142944335938
64,784,256,14,9,0.11134147644042969
64,784,256,14,10,0.11444091796875
64,784,256,14,11,0.1125335693359375
64,784,256,14,12,0.11777877807617188
64,784,256,14,13,0.11539459228515625
64,784,256,14,14,0.11897087097167969
64,784,256,14,15,0.11706352233886719
64,784,256,14,16,0.11038780212402344
64,784,256,14,17,0.11396408081054688
64,784,256,14,18,0.11658668518066406
64,784,256,14,19,0.11777877807617188
64,784,256,14,20,0.11181831359863281
64,784,256,14,21,0.11730194091796875
64,784,256,14,22,0.11229515075683594
64,784,256,14,23,0.11181831359863281
64,784,256,14,24,0.11229515075683594
64,784,256,14,25,0.1087188720703125
64,784,256,14,26,0.11706352233886719
64,784,256,14,27,0.11324882507324219
64,784,256,14,28,0.11682510375976562
64,784,256,14,29,0.11444091796875
64,784,256,14,30,0.11420249938964844
64,784,256,14,31,0.11420249938964844
64,784,256,14,32,0.11014938354492188
64,784,256,15,1,0.1285076141357422
64,784,256,15,2,0.0934600830078125
64,784,256,15,3,0.11587142944335938
64,784,256,15,4,0.11205673217773438
64,784,256,15,5,0.11801719665527344
64,784,256,15,6,0.11038780212402344
64,784,256,15,7,0.11754035949707031
64,784,256,15,8,0.11420249938964844
64,784,256,15,9,0.11944770812988281
64,784,256,15,10,0.110626220703125
64,784,256,15,11,0.11324882507324219
64,784,256,15,12,0.11205673217773438
64,784,256,15,13,0.11754035949707031
64,784,256,15,14,0.10919570922851562
64,784,256,15,15,0.11515617370605469
64,784,256,15,16,0.10895729064941406
64,784,256,15,17,0.110626220703125
64,784,256,15,18,0.11038780212402344
64,784,256,15,19,0.10919570922851562
64,784,256,15,20,0.10776519775390625
64,784,256,15,21,0.10800361633300781
64,784,256,15,22,0.11134147644042969
64,784,256,15,23,0.110626220703125
64,784,256,15,24,0.11038780212402344
64,784,256,15,25,0.10943412780761719
64,784,256,15,26,0.11348724365234375
64,784,256,15,27,0.10991096496582031
64,784,256,15,28,0.11181831359863281
64,784,256,15,29,0.10776519775390625
64,784,256,15,30,0.11157989501953125
64,784,256,15,31,0.110626220703125
64,784,256,15,32,0.10967254638671875
64,784,256,16,1,0.11944770812988281
64,784,256,16,2,0.08368492126464844
64,784,256,16,3,0.08606910705566406
64,784,256,16,4,0.08320808410644531
64,784,256,16,5,0.08106231689453125
64,784,256,16,6,0.0820159912109375
64,784,256,16,7,0.08296966552734375
64,784,256,16,8,0.07748603820800781
64,784,256,16,9,0.08130073547363281
64,784,256,16,10,0.07843971252441406
64,784,256,16,11,0.07987022399902344
64,784,256,16,12,0.08130073547363281
64,784,256,16,13,0.07963180541992188
64,784,256,16,14,0.08058547973632812
64,784,256,16,15,0.08368492126464844
64,784,256,16,16,0.08511543273925781
64,784,256,16,17,0.08869171142578125
64,784,256,16,18,0.08225440979003906
64,784,256,16,19,0.087738037109375
64,784,256,16,20,0.07963180541992188
64,784,256,16,21,0.08511543273925781
64,784,256,16,22,0.07987022399902344
64,784,256,16,23,0.08273124694824219
64,784,256,16,24,0.07915496826171875
64,784,256,16,25,0.08130073547363281
64,784,256,16,26,0.07843971252441406
64,784,256,16,27,0.07987022399902344
64,784,256,16,28,0.07700920104980469
64,784,256,16,29,0.07987022399902344
64,784,256,16,30,0.0762939453125
64,784,256,16,31,0.0782012939453125
64,784,256,16,32,0.0762939453125
64,784,256,17,1,0.12826919555664062
64,784,256,17,2,0.12373924255371094
64,784,256,17,3,0.11301040649414062
64,784,256,17,4,0.11754035949707031
64,784,256,17,5,0.11372566223144531
64,784,256,17,6,0.11396408081054688
64,784,256,17,7,0.11110305786132812
64,784,256,17,8,0.11467933654785156
64,784,256,17,9,0.11014938354492188
64,784,256,17,10,0.1125335693359375
64,784,256,17,11,0.11277198791503906
64,784,256,17,12,0.11372566223144531
64,784,256,17,13,0.1087188720703125
64,784,256,17,14,0.11515617370605469
64,784,256,17,15,0.11277198791503906
64,784,256,17,16,0.11777877807617188
64,784,256,17,17,0.11849403381347656
64,784,256,17,18,0.12636184692382812
64,784,256,17,19,0.11610984802246094
64,784,256,17,20,0.11491775512695312
64,784,256,17,21,0.11849403381347656
64,784,256,17,22,0.11682510375976562
64,784,256,17,23,0.11348724365234375
64,784,256,17,24,0.11205673217773438
64,784,256,17,25,0.11134147644042969
64,784,256,17,26,0.11038780212402344
64,784,256,17,27,0.11014938354492188
64,784,256,17,28,0.1087188720703125
64,784,256,17,29,0.10943412780761719
64,784,256,17,30,0.1087188720703125
64,784,256,17,31,0.10919570922851562
64,784,256,17,32,0.10633468627929688
64,784,256,18,1,0.13184547424316406
64,784,256,18,2,0.11754035949707031
64,784,256,18,3,0.11134147644042969
64,784,256,18,4,0.1163482666015625
64,784,256,18,5,0.10943412780761719
64,784,256,18,6,0.11205673217773438
64,784,256,18,7,0.10561943054199219
64,784,256,18,8,0.11515617370605469
64,784,256,18,9,0.11444091796875
64,784,256,18,10,0.11157989501953125
64,784,256,18,11,0.11515617370605469
64,784,256,18,12,0.11229515075683594
64,784,256,18,13,0.10919570922851562
64,784,256,18,14,0.10848045349121094
64,784,256,18,15,0.11014938354492188
